Extracting data\cifar-10-python.tar.gz to data
Files already downloaded and verified
Apply ZCA whitening
torch.Size([50000, 3, 32, 32])
torch.Size([10000, 3, 32, 32])
Epoch : 0 Iter : 0 VAT Loss : tensor(0.5893, device='cuda:0') CE Loss : tensor(2.6132, device='cuda:0')
Epoch : 116 Iter : 100 VAT Loss : tensor(0.6011, device='cuda:0') CE Loss : tensor(0.0074, device='cuda:0')
Epoch : 116 Iter : 200 VAT Loss : tensor(0.7711, device='cuda:0') CE Loss : tensor(0.0041, device='cuda:0')
Epoch : 116 Iter : 300 VAT Loss : tensor(0.6162, device='cuda:0') CE Loss : tensor(0.0157, device='cuda:0')
Epoch : 117 Iter : 0 VAT Loss : tensor(0.7653, device='cuda:0') CE Loss : tensor(0.1306, device='cuda:0')
Epoch : 117 Iter : 100 VAT Loss : tensor(0.9572, device='cuda:0') CE Loss : tensor(0.0132, device='cuda:0')
Epoch : 117 Iter : 200 VAT Loss : tensor(0.4937, device='cuda:0') CE Loss : tensor(0.0038, device='cuda:0')
Epoch : 117 Iter : 300 VAT Loss : tensor(0.5688, device='cuda:0') CE Loss : tensor(0.0093, device='cuda:0')
Epoch : 118 Iter : 0 VAT Loss : tensor(0.6597, device='cuda:0') CE Loss : tensor(0.0407, device='cuda:0')
Epoch : 118 Iter : 100 VAT Loss : tensor(0.5807, device='cuda:0') CE Loss : tensor(0.0436, device='cuda:0')
Epoch : 118 Iter : 200 VAT Loss : tensor(0.5821, device='cuda:0') CE Loss : tensor(0.0623, device='cuda:0')
Epoch : 118 Iter : 300 VAT Loss : tensor(0.5137, device='cuda:0') CE Loss : tensor(0.0161, device='cuda:0')
Epoch : 119 Iter : 0 VAT Loss : tensor(0.5785, device='cuda:0') CE Loss : tensor(0.0289, device='cuda:0')
Epoch : 119 Iter : 100 VAT Loss : tensor(0.6597, device='cuda:0') CE Loss : tensor(0.0303, device='cuda:0')
Epoch : 119 Iter : 200 VAT Loss : tensor(0.5308, device='cuda:0') CE Loss : tensor(0.0111, device='cuda:0')
Epoch : 119 Iter : 300 VAT Loss : tensor(0.5780, device='cuda:0') CE Loss : tensor(0.0115, device='cuda:0')
Epoch : 120 Iter : 0 VAT Loss : tensor(0.6177, device='cuda:0') CE Loss : tensor(0.0342, device='cuda:0')
Epoch : 120 Iter : 100 VAT Loss : tensor(0.5528, device='cuda:0') CE Loss : tensor(0.0329, device='cuda:0')
Epoch : 120 Iter : 200 VAT Loss : tensor(0.6216, device='cuda:0') CE Loss : tensor(0.0309, device='cuda:0')
Epoch : 120 Iter : 300 VAT Loss : tensor(0.5137, device='cuda:0') CE Loss : tensor(0.0126, device='cuda:0')
Train accuracy : tensor(1., device='cuda:0')
Test accuracy : tensor(0.8200, device='cuda:0')
Epoch : 121 Iter : 0 VAT Loss : tensor(0.6968, device='cuda:0') CE Loss : tensor(0.0194, device='cuda:0')
Epoch : 121 Iter : 100 VAT Loss : tensor(0.5790, device='cuda:0') CE Loss : tensor(0.0087, device='cuda:0')
Epoch : 121 Iter : 200 VAT Loss : tensor(0.6019, device='cuda:0') CE Loss : tensor(0.0065, device='cuda:0')
Epoch : 121 Iter : 300 VAT Loss : tensor(0.6513, device='cuda:0') CE Loss : tensor(0.0107, device='cuda:0')
Epoch : 122 Iter : 0 VAT Loss : tensor(0.5567, device='cuda:0') CE Loss : tensor(0.0105, device='cuda:0')
Epoch : 122 Iter : 100 VAT Loss : tensor(0.5241, device='cuda:0') CE Loss : tensor(0.0093, device='cuda:0')
Epoch : 122 Iter : 200 VAT Loss : tensor(0.6995, device='cuda:0') CE Loss : tensor(0.0238, device='cuda:0')
Epoch : 122 Iter : 300 VAT Loss : tensor(0.7911, device='cuda:0') CE Loss : tensor(0.0048, device='cuda:0')
Epoch : 123 Iter : 0 VAT Loss : tensor(0.5997, device='cuda:0') CE Loss : tensor(0.0311, device='cuda:0')
Epoch : 123 Iter : 100 VAT Loss : tensor(0.5340, device='cuda:0') CE Loss : tensor(0.0538, device='cuda:0')
Epoch : 123 Iter : 200 VAT Loss : tensor(0.5239, device='cuda:0') CE Loss : tensor(0.0088, device='cuda:0')
Epoch : 123 Iter : 300 VAT Loss : tensor(0.5495, device='cuda:0') CE Loss : tensor(0.0063, device='cuda:0')
Epoch : 124 Iter : 0 VAT Loss : tensor(0.6579, device='cuda:0') CE Loss : tensor(0.0109, device='cuda:0')
Epoch : 124 Iter : 100 VAT Loss : tensor(0.6095, device='cuda:0') CE Loss : tensor(0.0035, device='cuda:0')
Epoch : 124 Iter : 200 VAT Loss : tensor(0.6076, device='cuda:0') CE Loss : tensor(0.0441, device='cuda:0')
Epoch : 124 Iter : 300 VAT Loss : tensor(0.6267, device='cuda:0') CE Loss : tensor(0.0041, device='cuda:0')
Epoch : 125 Iter : 0 VAT Loss : tensor(0.5112, device='cuda:0') CE Loss : tensor(0.0043, device='cuda:0')
Epoch : 125 Iter : 100 VAT Loss : tensor(0.5276, device='cuda:0') CE Loss : tensor(0.0179, device='cuda:0')
Epoch : 125 Iter : 200 VAT Loss : tensor(0.5547, device='cuda:0') CE Loss : tensor(0.0051, device='cuda:0')
Epoch : 125 Iter : 300 VAT Loss : tensor(0.4888, device='cuda:0') CE Loss : tensor(0.0146, device='cuda:0')
Train accuracy : tensor(1., device='cuda:0')
Test accuracy : tensor(0.8000, device='cuda:0')
Epoch : 126 Iter : 0 VAT Loss : tensor(0.5706, device='cuda:0') CE Loss : tensor(0.0330, device='cuda:0')
Epoch : 126 Iter : 100 VAT Loss : tensor(0.5353, device='cuda:0') CE Loss : tensor(0.0060, device='cuda:0')
Epoch : 126 Iter : 200 VAT Loss : tensor(0.6404, device='cuda:0') CE Loss : tensor(0.0117, device='cuda:0')
Epoch : 126 Iter : 300 VAT Loss : tensor(0.5386, device='cuda:0') CE Loss : tensor(0.0084, device='cuda:0')
Epoch : 127 Iter : 0 VAT Loss : tensor(0.8119, device='cuda:0') CE Loss : tensor(0.0548, device='cuda:0')
Epoch : 127 Iter : 100 VAT Loss : tensor(0.4933, device='cuda:0') CE Loss : tensor(0.0221, device='cuda:0')
Epoch : 127 Iter : 200 VAT Loss : tensor(0.4967, device='cuda:0') CE Loss : tensor(0.0121, device='cuda:0')
Epoch : 127 Iter : 300 VAT Loss : tensor(0.5919, device='cuda:0') CE Loss : tensor(0.0136, device='cuda:0')
Epoch : 128 Iter : 0 VAT Loss : tensor(0.7019, device='cuda:0') CE Loss : tensor(0.0141, device='cuda:0')
Epoch : 128 Iter : 100 VAT Loss : tensor(0.7070, device='cuda:0') CE Loss : tensor(0.0027, device='cuda:0')
Epoch : 128 Iter : 200 VAT Loss : tensor(0.6071, device='cuda:0') CE Loss : tensor(0.0115, device='cuda:0')
Epoch : 128 Iter : 300 VAT Loss : tensor(0.6268, device='cuda:0') CE Loss : tensor(0.0022, device='cuda:0')
Epoch : 129 Iter : 0 VAT Loss : tensor(0.6583, device='cuda:0') CE Loss : tensor(0.0164, device='cuda:0')
Epoch : 129 Iter : 100 VAT Loss : tensor(0.6228, device='cuda:0') CE Loss : tensor(0.0048, device='cuda:0')
Epoch : 129 Iter : 200 VAT Loss : tensor(0.9072, device='cuda:0') CE Loss : tensor(0.0297, device='cuda:0')
Epoch : 129 Iter : 300 VAT Loss : tensor(0.5356, device='cuda:0') CE Loss : tensor(0.0083, device='cuda:0')
Epoch : 130 Iter : 0 VAT Loss : tensor(0.6140, device='cuda:0') CE Loss : tensor(0.0032, device='cuda:0')
Epoch : 130 Iter : 100 VAT Loss : tensor(0.5618, device='cuda:0') CE Loss : tensor(0.0784, device='cuda:0')
Epoch : 130 Iter : 200 VAT Loss : tensor(0.6616, device='cuda:0') CE Loss : tensor(0.0168, device='cuda:0')
Epoch : 130 Iter : 300 VAT Loss : tensor(0.5441, device='cuda:0') CE Loss : tensor(0.0126, device='cuda:0')
Train accuracy : tensor(0.9375, device='cuda:0')
Test accuracy : tensor(0.8000, device='cuda:0')
Epoch : 131 Iter : 0 VAT Loss : tensor(0.5753, device='cuda:0') CE Loss : tensor(0.0590, device='cuda:0')
Epoch : 131 Iter : 100 VAT Loss : tensor(0.4635, device='cuda:0') CE Loss : tensor(0.0184, device='cuda:0')
Epoch : 131 Iter : 200 VAT Loss : tensor(0.5034, device='cuda:0') CE Loss : tensor(0.0265, device='cuda:0')
Epoch : 131 Iter : 300 VAT Loss : tensor(0.6431, device='cuda:0') CE Loss : tensor(0.0092, device='cuda:0')
Epoch : 132 Iter : 0 VAT Loss : tensor(0.5545, device='cuda:0') CE Loss : tensor(0.0250, device='cuda:0')
Epoch : 132 Iter : 100 VAT Loss : tensor(0.6227, device='cuda:0') CE Loss : tensor(0.0509, device='cuda:0')
Epoch : 132 Iter : 200 VAT Loss : tensor(0.6103, device='cuda:0') CE Loss : tensor(0.0458, device='cuda:0')
Epoch : 132 Iter : 300 VAT Loss : tensor(0.3968, device='cuda:0') CE Loss : tensor(0.0170, device='cuda:0')
Epoch : 133 Iter : 0 VAT Loss : tensor(0.4595, device='cuda:0') CE Loss : tensor(0.0349, device='cuda:0')
Epoch : 133 Iter : 100 VAT Loss : tensor(0.6245, device='cuda:0') CE Loss : tensor(0.0213, device='cuda:0')
Epoch : 133 Iter : 200 VAT Loss : tensor(0.9597, device='cuda:0') CE Loss : tensor(0.0045, device='cuda:0')
Epoch : 133 Iter : 300 VAT Loss : tensor(0.4967, device='cuda:0') CE Loss : tensor(0.0522, device='cuda:0')
Epoch : 134 Iter : 0 VAT Loss : tensor(0.4478, device='cuda:0') CE Loss : tensor(0.0133, device='cuda:0')
Epoch : 134 Iter : 100 VAT Loss : tensor(0.4733, device='cuda:0') CE Loss : tensor(0.0081, device='cuda:0')
Epoch : 134 Iter : 200 VAT Loss : tensor(0.4995, device='cuda:0') CE Loss : tensor(0.0366, device='cuda:0')
Epoch : 134 Iter : 300 VAT Loss : tensor(0.6355, device='cuda:0') CE Loss : tensor(0.0054, device='cuda:0')
Epoch : 135 Iter : 0 VAT Loss : tensor(0.5617, device='cuda:0') CE Loss : tensor(0.0098, device='cuda:0')
Epoch : 135 Iter : 100 VAT Loss : tensor(0.5500, device='cuda:0') CE Loss : tensor(0.0152, device='cuda:0')
Epoch : 135 Iter : 200 VAT Loss : tensor(0.4316, device='cuda:0') CE Loss : tensor(0.0076, device='cuda:0')
Epoch : 135 Iter : 300 VAT Loss : tensor(1.1007, device='cuda:0') CE Loss : tensor(0.0244, device='cuda:0')
Train accuracy : tensor(1., device='cuda:0')
Test accuracy : tensor(0.7300, device='cuda:0')
Epoch : 136 Iter : 0 VAT Loss : tensor(0.5627, device='cuda:0') CE Loss : tensor(0.0182, device='cuda:0')
Epoch : 136 Iter : 100 VAT Loss : tensor(0.5418, device='cuda:0') CE Loss : tensor(0.0083, device='cuda:0')
Epoch : 136 Iter : 200 VAT Loss : tensor(0.5647, device='cuda:0') CE Loss : tensor(0.0037, device='cuda:0')
Epoch : 136 Iter : 300 VAT Loss : tensor(0.6781, device='cuda:0') CE Loss : tensor(0.0115, device='cuda:0')
Epoch : 137 Iter : 0 VAT Loss : tensor(0.5030, device='cuda:0') CE Loss : tensor(0.0440, device='cuda:0')
Epoch : 137 Iter : 100 VAT Loss : tensor(0.6572, device='cuda:0') CE Loss : tensor(0.0492, device='cuda:0')
Epoch : 137 Iter : 200 VAT Loss : tensor(0.6101, device='cuda:0') CE Loss : tensor(0.0559, device='cuda:0')
Epoch : 137 Iter : 300 VAT Loss : tensor(0.4573, device='cuda:0') CE Loss : tensor(0.0214, device='cuda:0')
Epoch : 138 Iter : 0 VAT Loss : tensor(0.5931, device='cuda:0') CE Loss : tensor(0.0106, device='cuda:0')
Epoch : 138 Iter : 100 VAT Loss : tensor(0.7280, device='cuda:0') CE Loss : tensor(0.0432, device='cuda:0')
Epoch : 138 Iter : 200 VAT Loss : tensor(0.4472, device='cuda:0') CE Loss : tensor(0.0089, device='cuda:0')
Epoch : 138 Iter : 300 VAT Loss : tensor(0.7301, device='cuda:0') CE Loss : tensor(0.0078, device='cuda:0')
Epoch : 139 Iter : 0 VAT Loss : tensor(0.6882, device='cuda:0') CE Loss : tensor(0.0032, device='cuda:0')
Epoch : 139 Iter : 100 VAT Loss : tensor(0.4417, device='cuda:0') CE Loss : tensor(0.0075, device='cuda:0')
Epoch : 139 Iter : 200 VAT Loss : tensor(0.4707, device='cuda:0') CE Loss : tensor(0.1579, device='cuda:0')
Epoch : 139 Iter : 300 VAT Loss : tensor(0.5894, device='cuda:0') CE Loss : tensor(0.0408, device='cuda:0')
Epoch : 140 Iter : 0 VAT Loss : tensor(0.5567, device='cuda:0') CE Loss : tensor(0.0264, device='cuda:0')
Epoch : 140 Iter : 100 VAT Loss : tensor(0.4078, device='cuda:0') CE Loss : tensor(0.0074, device='cuda:0')
Epoch : 140 Iter : 200 VAT Loss : tensor(0.5462, device='cuda:0') CE Loss : tensor(0.0071, device='cuda:0')
Epoch : 140 Iter : 300 VAT Loss : tensor(0.9815, device='cuda:0') CE Loss : tensor(0.0762, device='cuda:0')
Train accuracy : tensor(1., device='cuda:0')
Test accuracy : tensor(0.7500, device='cuda:0')
Epoch : 141 Iter : 0 VAT Loss : tensor(0.4651, device='cuda:0') CE Loss : tensor(0.0096, device='cuda:0')
Epoch : 141 Iter : 100 VAT Loss : tensor(0.4516, device='cuda:0') CE Loss : tensor(0.0377, device='cuda:0')
Epoch : 141 Iter : 200 VAT Loss : tensor(0.5398, device='cuda:0') CE Loss : tensor(0.0428, device='cuda:0')
Epoch : 141 Iter : 300 VAT Loss : tensor(0.4988, device='cuda:0') CE Loss : tensor(0.0127, device='cuda:0')
Epoch : 142 Iter : 0 VAT Loss : tensor(0.6203, device='cuda:0') CE Loss : tensor(0.0430, device='cuda:0')
Epoch : 142 Iter : 100 VAT Loss : tensor(0.7027, device='cuda:0') CE Loss : tensor(0.0286, device='cuda:0')
Epoch : 142 Iter : 200 VAT Loss : tensor(0.5952, device='cuda:0') CE Loss : tensor(0.0101, device='cuda:0')
Epoch : 142 Iter : 300 VAT Loss : tensor(0.6455, device='cuda:0') CE Loss : tensor(0.0229, device='cuda:0')
Epoch : 143 Iter : 0 VAT Loss : tensor(1.0725, device='cuda:0') CE Loss : tensor(0.0107, device='cuda:0')
Epoch : 143 Iter : 100 VAT Loss : tensor(0.7013, device='cuda:0') CE Loss : tensor(0.0047, device='cuda:0')
Epoch : 143 Iter : 200 VAT Loss : tensor(0.5264, device='cuda:0') CE Loss : tensor(0.0083, device='cuda:0')
Epoch : 143 Iter : 300 VAT Loss : tensor(0.6087, device='cuda:0') CE Loss : tensor(0.0056, device='cuda:0')
Epoch : 144 Iter : 0 VAT Loss : tensor(0.6762, device='cuda:0') CE Loss : tensor(0.0276, device='cuda:0')
Epoch : 144 Iter : 100 VAT Loss : tensor(0.5385, device='cuda:0') CE Loss : tensor(0.0146, device='cuda:0')
Epoch : 144 Iter : 200 VAT Loss : tensor(0.3422, device='cuda:0') CE Loss : tensor(0.1194, device='cuda:0')
Epoch : 144 Iter : 300 VAT Loss : tensor(0.6265, device='cuda:0') CE Loss : tensor(0.0131, device='cuda:0')
Epoch : 145 Iter : 0 VAT Loss : tensor(0.7199, device='cuda:0') CE Loss : tensor(0.0049, device='cuda:0')
Epoch : 145 Iter : 100 VAT Loss : tensor(0.7049, device='cuda:0') CE Loss : tensor(0.0459, device='cuda:0')
Epoch : 145 Iter : 200 VAT Loss : tensor(0.4946, device='cuda:0') CE Loss : tensor(0.0577, device='cuda:0')
Epoch : 145 Iter : 300 VAT Loss : tensor(0.6096, device='cuda:0') CE Loss : tensor(0.0151, device='cuda:0')
Train accuracy : tensor(0.9375, device='cuda:0')
Test accuracy : tensor(0.8300, device='cuda:0')
Epoch : 146 Iter : 0 VAT Loss : tensor(0.6698, device='cuda:0') CE Loss : tensor(0.0122, device='cuda:0')
Epoch : 146 Iter : 100 VAT Loss : tensor(0.5298, device='cuda:0') CE Loss : tensor(0.0030, device='cuda:0')
Epoch : 146 Iter : 200 VAT Loss : tensor(0.6163, device='cuda:0') CE Loss : tensor(0.0058, device='cuda:0')
Epoch : 146 Iter : 300 VAT Loss : tensor(0.8995, device='cuda:0') CE Loss : tensor(0.0033, device='cuda:0')
Epoch : 147 Iter : 0 VAT Loss : tensor(0.7384, device='cuda:0') CE Loss : tensor(0.0209, device='cuda:0')
Epoch : 147 Iter : 100 VAT Loss : tensor(0.9143, device='cuda:0') CE Loss : tensor(0.0193, device='cuda:0')
Epoch : 147 Iter : 200 VAT Loss : tensor(0.5941, device='cuda:0') CE Loss : tensor(0.0150, device='cuda:0')
Epoch : 147 Iter : 300 VAT Loss : tensor(0.6324, device='cuda:0') CE Loss : tensor(0.0265, device='cuda:0')
Epoch : 148 Iter : 0 VAT Loss : tensor(0.5052, device='cuda:0') CE Loss : tensor(0.0077, device='cuda:0')
Epoch : 148 Iter : 100 VAT Loss : tensor(0.4887, device='cuda:0') CE Loss : tensor(0.0153, device='cuda:0')
Epoch : 148 Iter : 200 VAT Loss : tensor(1.0119, device='cuda:0') CE Loss : tensor(0.0056, device='cuda:0')
Epoch : 148 Iter : 300 VAT Loss : tensor(0.5280, device='cuda:0') CE Loss : tensor(0.0912, device='cuda:0')
Epoch : 149 Iter : 0 VAT Loss : tensor(0.5825, device='cuda:0') CE Loss : tensor(0.0033, device='cuda:0')
Epoch : 149 Iter : 100 VAT Loss : tensor(0.4262, device='cuda:0') CE Loss : tensor(0.0107, device='cuda:0')
Epoch : 149 Iter : 200 VAT Loss : tensor(0.8690, device='cuda:0') CE Loss : tensor(0.0092, device='cuda:0')
Epoch : 149 Iter : 300 VAT Loss : tensor(0.4997, device='cuda:0') CE Loss : tensor(0.0040, device='cuda:0')
Epoch : 150 Iter : 0 VAT Loss : tensor(0.4840, device='cuda:0') CE Loss : tensor(0.0088, device='cuda:0')
Epoch : 150 Iter : 100 VAT Loss : tensor(0.4943, device='cuda:0') CE Loss : tensor(0.0123, device='cuda:0')
Epoch : 150 Iter : 200 VAT Loss : tensor(0.5479, device='cuda:0') CE Loss : tensor(0.2114, device='cuda:0')
Epoch : 150 Iter : 300 VAT Loss : tensor(0.4376, device='cuda:0') CE Loss : tensor(0.0042, device='cuda:0')
Train accuracy : tensor(0.9375, device='cuda:0')
Test accuracy : tensor(0.6900, device='cuda:0')
Epoch : 151 Iter : 0 VAT Loss : tensor(0.6258, device='cuda:0') CE Loss : tensor(0.0314, device='cuda:0')
Epoch : 151 Iter : 100 VAT Loss : tensor(0.4789, device='cuda:0') CE Loss : tensor(0.0165, device='cuda:0')
Epoch : 151 Iter : 200 VAT Loss : tensor(0.5386, device='cuda:0') CE Loss : tensor(0.0034, device='cuda:0')
Epoch : 151 Iter : 300 VAT Loss : tensor(0.4119, device='cuda:0') CE Loss : tensor(0.0109, device='cuda:0')
Epoch : 152 Iter : 0 VAT Loss : tensor(0.5175, device='cuda:0') CE Loss : tensor(0.0174, device='cuda:0')
Epoch : 152 Iter : 100 VAT Loss : tensor(0.4462, device='cuda:0') CE Loss : tensor(0.0212, device='cuda:0')
Epoch : 152 Iter : 200 VAT Loss : tensor(0.5534, device='cuda:0') CE Loss : tensor(0.0301, device='cuda:0')
Epoch : 152 Iter : 300 VAT Loss : tensor(0.4481, device='cuda:0') CE Loss : tensor(0.0035, device='cuda:0')
Epoch : 153 Iter : 0 VAT Loss : tensor(0.5046, device='cuda:0') CE Loss : tensor(0.0212, device='cuda:0')
Epoch : 153 Iter : 100 VAT Loss : tensor(0.4764, device='cuda:0') CE Loss : tensor(0.0047, device='cuda:0')
Epoch : 153 Iter : 200 VAT Loss : tensor(0.6194, device='cuda:0') CE Loss : tensor(0.0015, device='cuda:0')
Epoch : 153 Iter : 300 VAT Loss : tensor(0.6152, device='cuda:0') CE Loss : tensor(0.0224, device='cuda:0')
Epoch : 154 Iter : 0 VAT Loss : tensor(0.6666, device='cuda:0') CE Loss : tensor(0.0087, device='cuda:0')
Epoch : 154 Iter : 100 VAT Loss : tensor(0.5578, device='cuda:0') CE Loss : tensor(0.0078, device='cuda:0')
Epoch : 154 Iter : 200 VAT Loss : tensor(0.5605, device='cuda:0') CE Loss : tensor(0.0226, device='cuda:0')
Epoch : 154 Iter : 300 VAT Loss : tensor(0.5723, device='cuda:0') CE Loss : tensor(0.0041, device='cuda:0')
Epoch : 155 Iter : 0 VAT Loss : tensor(0.5984, device='cuda:0') CE Loss : tensor(0.0093, device='cuda:0')
Epoch : 155 Iter : 100 VAT Loss : tensor(0.9233, device='cuda:0') CE Loss : tensor(0.1640, device='cuda:0')
Epoch : 155 Iter : 200 VAT Loss : tensor(0.5700, device='cuda:0') CE Loss : tensor(0.0503, device='cuda:0')
Epoch : 155 Iter : 300 VAT Loss : tensor(0.5722, device='cuda:0') CE Loss : tensor(0.0132, device='cuda:0')
Train accuracy : tensor(0.9688, device='cuda:0')
Test accuracy : tensor(0.8100, device='cuda:0')
Epoch : 156 Iter : 0 VAT Loss : tensor(0.5031, device='cuda:0') CE Loss : tensor(0.0117, device='cuda:0')
Epoch : 156 Iter : 100 VAT Loss : tensor(0.8317, device='cuda:0') CE Loss : tensor(0.0030, device='cuda:0')
Epoch : 156 Iter : 200 VAT Loss : tensor(0.5331, device='cuda:0') CE Loss : tensor(0.0255, device='cuda:0')
Epoch : 156 Iter : 300 VAT Loss : tensor(0.4257, device='cuda:0') CE Loss : tensor(0.0057, device='cuda:0')
Epoch : 157 Iter : 0 VAT Loss : tensor(0.3470, device='cuda:0') CE Loss : tensor(0.0588, device='cuda:0')
Epoch : 157 Iter : 100 VAT Loss : tensor(0.5278, device='cuda:0') CE Loss : tensor(0.0127, device='cuda:0')
Epoch : 157 Iter : 200 VAT Loss : tensor(0.5114, device='cuda:0') CE Loss : tensor(0.0077, device='cuda:0')
Epoch : 157 Iter : 300 VAT Loss : tensor(0.5834, device='cuda:0') CE Loss : tensor(0.0890, device='cuda:0')
Epoch : 158 Iter : 0 VAT Loss : tensor(0.3200, device='cuda:0') CE Loss : tensor(0.0101, device='cuda:0')
Epoch : 158 Iter : 100 VAT Loss : tensor(0.5657, device='cuda:0') CE Loss : tensor(0.0671, device='cuda:0')
Epoch : 158 Iter : 200 VAT Loss : tensor(0.5175, device='cuda:0') CE Loss : tensor(0.0037, device='cuda:0')
Epoch : 158 Iter : 300 VAT Loss : tensor(0.5553, device='cuda:0') CE Loss : tensor(0.0166, device='cuda:0')
Epoch : 159 Iter : 0 VAT Loss : tensor(0.5466, device='cuda:0') CE Loss : tensor(0.0050, device='cuda:0')
Epoch : 159 Iter : 100 VAT Loss : tensor(0.6238, device='cuda:0') CE Loss : tensor(0.0250, device='cuda:0')
Epoch : 159 Iter : 200 VAT Loss : tensor(0.5096, device='cuda:0') CE Loss : tensor(0.0028, device='cuda:0')
Epoch : 159 Iter : 300 VAT Loss : tensor(0.5974, device='cuda:0') CE Loss : tensor(0.0011, device='cuda:0')
Epoch : 160 Iter : 0 VAT Loss : tensor(0.5688, device='cuda:0') CE Loss : tensor(0.0183, device='cuda:0')
Epoch : 160 Iter : 100 VAT Loss : tensor(0.5605, device='cuda:0') CE Loss : tensor(0.0113, device='cuda:0')
Epoch : 160 Iter : 200 VAT Loss : tensor(0.5442, device='cuda:0') CE Loss : tensor(0.0069, device='cuda:0')
Epoch : 160 Iter : 300 VAT Loss : tensor(0.5217, device='cuda:0') CE Loss : tensor(0.0258, device='cuda:0')
Train accuracy : tensor(1., device='cuda:0')
Test accuracy : tensor(0.7800, device='cuda:0')
Epoch : 161 Iter : 0 VAT Loss : tensor(0.5601, device='cuda:0') CE Loss : tensor(0.0370, device='cuda:0')
Epoch : 161 Iter : 100 VAT Loss : tensor(0.5953, device='cuda:0') CE Loss : tensor(0.0076, device='cuda:0')
Epoch : 161 Iter : 200 VAT Loss : tensor(0.6884, device='cuda:0') CE Loss : tensor(0.0302, device='cuda:0')
Epoch : 161 Iter : 300 VAT Loss : tensor(0.5199, device='cuda:0') CE Loss : tensor(0.0019, device='cuda:0')
Epoch : 162 Iter : 0 VAT Loss : tensor(0.5938, device='cuda:0') CE Loss : tensor(0.0018, device='cuda:0')
Epoch : 162 Iter : 100 VAT Loss : tensor(0.5366, device='cuda:0') CE Loss : tensor(0.0517, device='cuda:0')
Epoch : 162 Iter : 200 VAT Loss : tensor(0.5652, device='cuda:0') CE Loss : tensor(0.0440, device='cuda:0')
Epoch : 162 Iter : 300 VAT Loss : tensor(0.7154, device='cuda:0') CE Loss : tensor(0.0315, device='cuda:0')
Epoch : 163 Iter : 0 VAT Loss : tensor(0.5559, device='cuda:0') CE Loss : tensor(0.0135, device='cuda:0')
Epoch : 163 Iter : 100 VAT Loss : tensor(0.7166, device='cuda:0') CE Loss : tensor(0.0024, device='cuda:0')
Epoch : 163 Iter : 200 VAT Loss : tensor(0.5504, device='cuda:0') CE Loss : tensor(0.0185, device='cuda:0')
Epoch : 163 Iter : 300 VAT Loss : tensor(0.5274, device='cuda:0') CE Loss : tensor(0.0180, device='cuda:0')
Epoch : 164 Iter : 0 VAT Loss : tensor(0.5191, device='cuda:0') CE Loss : tensor(0.0053, device='cuda:0')
Epoch : 164 Iter : 100 VAT Loss : tensor(0.5220, device='cuda:0') CE Loss : tensor(0.0091, device='cuda:0')
Epoch : 164 Iter : 200 VAT Loss : tensor(0.5368, device='cuda:0') CE Loss : tensor(0.0144, device='cuda:0')
Epoch : 164 Iter : 300 VAT Loss : tensor(0.3649, device='cuda:0') CE Loss : tensor(0.0153, device='cuda:0')
Epoch : 165 Iter : 0 VAT Loss : tensor(0.4696, device='cuda:0') CE Loss : tensor(0.0023, device='cuda:0')
Epoch : 165 Iter : 100 VAT Loss : tensor(0.4911, device='cuda:0') CE Loss : tensor(0.0028, device='cuda:0')
Epoch : 165 Iter : 200 VAT Loss : tensor(0.5440, device='cuda:0') CE Loss : tensor(0.0272, device='cuda:0')
Epoch : 165 Iter : 300 VAT Loss : tensor(0.4917, device='cuda:0') CE Loss : tensor(0.0121, device='cuda:0')
Train accuracy : tensor(0.9375, device='cuda:0')
Test accuracy : tensor(0.7300, device='cuda:0')
Epoch : 166 Iter : 0 VAT Loss : tensor(0.5457, device='cuda:0') CE Loss : tensor(0.0071, device='cuda:0')
Epoch : 166 Iter : 100 VAT Loss : tensor(0.6718, device='cuda:0') CE Loss : tensor(0.0375, device='cuda:0')
Epoch : 166 Iter : 200 VAT Loss : tensor(0.6108, device='cuda:0') CE Loss : tensor(0.0047, device='cuda:0')
Epoch : 166 Iter : 300 VAT Loss : tensor(0.2525, device='cuda:0') CE Loss : tensor(0.0495, device='cuda:0')
Epoch : 167 Iter : 0 VAT Loss : tensor(0.5197, device='cuda:0') CE Loss : tensor(0.0197, device='cuda:0')
Epoch : 167 Iter : 100 VAT Loss : tensor(0.3018, device='cuda:0') CE Loss : tensor(0.0017, device='cuda:0')
Epoch : 167 Iter : 200 VAT Loss : tensor(0.7709, device='cuda:0') CE Loss : tensor(0.0382, device='cuda:0')
Epoch : 167 Iter : 300 VAT Loss : tensor(0.6781, device='cuda:0') CE Loss : tensor(0.0044, device='cuda:0')
Epoch : 168 Iter : 0 VAT Loss : tensor(0.4230, device='cuda:0') CE Loss : tensor(0.0517, device='cuda:0')
Epoch : 168 Iter : 100 VAT Loss : tensor(0.5861, device='cuda:0') CE Loss : tensor(0.0068, device='cuda:0')
Epoch : 168 Iter : 200 VAT Loss : tensor(0.5587, device='cuda:0') CE Loss : tensor(0.0089, device='cuda:0')
Epoch : 168 Iter : 300 VAT Loss : tensor(0.6255, device='cuda:0') CE Loss : tensor(0.0103, device='cuda:0')
Epoch : 169 Iter : 0 VAT Loss : tensor(0.7030, device='cuda:0') CE Loss : tensor(0.0025, device='cuda:0')
